"","vax","work_l","pe_combined"
"407",59.5,62.1380952380952,0.395314966574254
"408",59.5,63.1380952380952,0.406424875378564
"409",59.5,64.1380952380952,0.416708741757755
"410",59.5,65.1380952380952,0.427557403174362
"411",59.5,66.1380952380952,0.437034712934605
"412",59.5,67.1380952380952,0.447897316920227
"413",59.5,68.1380952380952,0.459541829036241
"414",59.5,69.1380952380952,0.468398966438242
"415",59.5,70.1380952380952,0.478891319929328
"416",59.5,71.1380952380952,0.489620877850949
"417",59.5,72.1380952380952,0.500958065433081
"418",59.5,73.1380952380952,0.510681164968537
"419",59.5,74.1380952380952,0.521184590676657
"420",59.5,75.1380952380952,0.532314588015334
"421",60.5,34.1380952380952,0.106883268859553
"422",60.5,35.1380952380952,0.116399733576691
"423",60.5,36.1380952380952,0.129430602850316
"424",60.5,37.1380952380952,0.138921852362442
"425",60.5,38.1380952380952,0.149405392017309
"426",60.5,39.1380952380952,0.159987153616229
"427",60.5,40.1380952380952,0.169560253659755
"428",60.5,41.1380952380952,0.180975610739717
"429",60.5,42.1380952380952,0.192525818337994
"430",60.5,43.1380952380952,0.202987298168597
"431",60.5,44.1380952380952,0.213847098690082
"432",60.5,45.1380952380952,0.220322481009378
"433",60.5,46.1380952380952,0.234003379883163
"434",60.5,47.1380952380952,0.244553813078191
"435",60.5,48.1380952380952,0.254816385526056
"436",60.5,49.1380952380952,0.26438404905194
"437",60.5,50.1380952380952,0.275833006040723
"438",60.5,51.1380952380952,0.285343084432542
"439",60.5,52.1380952380952,0.296723587266889
"440",60.5,53.1380952380952,0.306695591898898
"441",60.5,54.1380952380952,0.318211744626822
"442",60.5,55.1380952380952,0.328930127162366
"443",60.5,56.1380952380952,0.339529926609916
"444",60.5,57.1380952380952,0.350165147257189
"445",60.5,58.1380952380952,0.358804659472028
"446",60.5,59.1380952380952,0.371388745111991
"447",60.5,60.1380952380952,0.380717903153099
"448",60.5,61.1380952380952,0.393024570632897
"449",60.5,62.1380952380952,0.401590807291753
"450",60.5,63.1380952380952,0.412311759165172
"451",60.5,64.1380952380952,0.422363400592546
"452",60.5,65.1380952380952,0.433804613787905
"453",60.5,66.1380952380952,0.444085708252404
"454",60.5,67.1380952380952,0.453545392599042
"455",60.5,68.1380952380952,0.464789028814439
"456",60.5,69.1380952380952,0.475602156047146
"457",60.5,70.1380952380952,0.485081363689478
"458",60.5,71.1380952380952,0.495521779122893
"459",60.5,72.1380952380952,0.507123303516053
"460",60.5,73.1380952380952,0.51659249250687
"461",60.5,74.1380952380952,0.527342259535737
"462",60.5,75.1380952380952,0.538818169832736
"463",61.5,34.1380952380952,0.113210560377248
"464",61.5,35.1380952380952,0.123688861846621
"465",61.5,36.1380952380952,0.134062012542138
"466",61.5,37.1380952380952,0.144170200789909
"467",61.5,38.1380952380952,0.155352564113457
"468",61.5,39.1380952380952,0.167156454222355
"469",61.5,40.1380952380952,0.177697979393146
"470",61.5,41.1380952380952,0.189237978071299
"471",61.5,42.1380952380952,0.19700509804097
"472",61.5,43.1380952380952,0.207011685533418
"473",61.5,44.1380952380952,0.218975538763087
