"","vax","work","pe_combined"
"177",54.5,31.1127272727273,0.138032520971006
"178",54.5,32.1127272727273,0.130781040632471
"179",54.5,33.1127272727273,0.132679328678453
"180",54.5,34.1127272727273,0.129559823840635
"181",54.5,35.1127272727273,0.126133727985423
"182",54.5,36.1127272727273,0.119119505724461
"183",54.5,37.1127272727273,0.12038018095541
"184",54.5,38.1127272727273,0.117609279501502
"185",54.5,39.1127272727273,0.114298108131932
"186",54.5,40.1127272727273,0.117851801903812
"187",54.5,41.1127272727273,0.115607570088267
"188",54.5,42.1127272727273,0.11114768195195
"189",54.5,43.1127272727273,0.107782228111025
"190",54.5,44.1127272727273,0.10720208303956
"191",54.5,45.1127272727273,0.105880883323935
"192",54.5,46.1127272727273,0.102882500128363
"193",54.5,47.1127272727273,0.0991326872801164
"194",54.5,48.1127272727273,0.100889435253313
"195",54.5,49.1127272727273,0.0973784226024413
"196",54.5,50.1127272727273,0.0925853309527863
"197",54.5,51.1127272727273,0.0916915085070396
"198",54.5,52.1127272727273,0.0940980598588613
"199",54.5,53.1127272727273,0.0911499361556709
"200",54.5,54.1127272727273,0.0864115588482579
"201",54.5,55.1127272727273,0.0798376880261842
"202",54.5,56.1127272727273,0.0816373419535921
"203",54.5,57.1127272727273,0.0847255682180453
"204",54.5,58.1127272727273,0.0787010004128879
"205",54.5,59.1127272727273,0.0796614675964051
"206",55.5,19.1127272727273,0.178103594488336
"207",55.5,20.1127272727273,0.172589818319369
"208",55.5,21.1127272727273,0.168924749827232
"209",55.5,22.1127272727273,0.168356630519861
"210",55.5,23.1127272727273,0.167727913377549
"211",55.5,24.1127272727273,0.17072835086482
"212",55.5,25.1127272727273,0.165343299014497
"213",55.5,26.1127272727273,0.16418447730796
"214",55.5,27.1127272727273,0.163074211828521
"215",55.5,28.1127272727273,0.157808619035847
"216",55.5,29.1127272727273,0.156843331981295
"217",55.5,30.1127272727273,0.152590618906069
"218",55.5,31.1127272727273,0.156546515640851
"219",55.5,32.1127272727273,0.148558934815144
"220",55.5,33.1127272727273,0.148820543289187
"221",55.5,34.1127272727273,0.141902945643114
"222",55.5,35.1127272727273,0.142044634921775
"223",55.5,36.1127272727273,0.142902926608606
"224",55.5,37.1127272727273,0.139464952630348
"225",55.5,38.1127272727273,0.133704906150124
"226",55.5,39.1127272727273,0.134274672151989
"227",55.5,40.1127272727273,0.135824844023468
"228",55.5,41.1127272727273,0.133505119688917
"229",55.5,42.1127272727273,0.135113224638637
"230",55.5,43.1127272727273,0.129752623167273
"231",55.5,44.1127272727273,0.125926567780846
"232",55.5,45.1127272727273,0.126849368437899
"233",55.5,46.1127272727273,0.120231121309682
"234",55.5,47.1127272727273,0.124749007055402
"235",55.5,48.1127272727273,0.116213743327779
"236",55.5,49.1127272727273,0.115880231169806
"237",55.5,50.1127272727273,0.112317899237552
"238",55.5,51.1127272727273,0.111258278217218
"239",55.5,52.1127272727273,0.106588922502269
"240",55.5,53.1127272727273,0.111515539205004
"241",55.5,54.1127272727273,0.108181619056937
"242",55.5,55.1127272727273,0.103615096199776
"243",55.5,56.1127272727273,0.0978504415594743
"244",55.5,57.1127272727273,0.101317606388901
"245",55.5,58.1127272727273,0.0935830503583484
"246",55.5,59.1127272727273,0.0915324631835955
"247",56.5,19.1127272727273,0.196635321967251
